Date,State,Bill,Bill Description,Bill Type,Status,Bill Link
2023-01-11,Washington,HB1233,Concerning housing of inmates in state correctional facilities.,Other,Introduced*,https://legiscan.com/WA/bill/HB1233/2023
2023-01-11,West Virginia,SB103,"The purpose of this bill is to provide definitions, to prohibit public funding of drag shows in West Virginia, and to prohibit minors from being involved in or attending drag shows.",Drag Performance,Introduced*,https://legiscan.com/WV/bill/SB103/2023
2023-01-10,Indiana,HB1118,"Prohibited services relating to care of minors. Prohibits specified health care professionals from: (1) performing, or causing to be performed, certain medical procedures on a minor; or (2) subjecting a minor to certain activities that purposely attempt to change, reinforce, or affirm a minor's perception of the minor's own sexual attraction or sexual behavior, or attempt to change, reinforce, or affirm a minor's gender identity when the identity is inconsistent with the minor's biological sex.",Healthcare,Introduced*,https://legiscan.com/IN/bill/HB1118/2023
2023-01-10,Indiana,HB1220,Gender transition procedures for minors. Prohibits a physician or other practitioner from knowingly providing gender transition procedures to an individual who is less than 18 years of age (minor) that are intended to alter the gender of the minor or delay puberty. Provides for certain medical exceptions. Establishes civil enforcement actions.,Healthcare,Introduced*,https://legiscan.com/IN/bill/HB1220/2023
2023-01-10,Indiana,HB1231,"Gender transition procedures for minors. Prohibits specified health care professionals from providing gender transition procedures to a minor that are intended to alter the gender of the minor or delay puberty. Provides for certain medical exceptions. Prohibits public funds, Medicaid, or a health carrier from providing reimbursement or coverage for gender transition procedures to a minor. Creates a civil cause of action. Makes conforming changes.",Healthcare,Introduced*,https://legiscan.com/IN/bill/HB1231/2023
2023-01-10,Indiana,HB1232,"Child removal and gender identity. Provides that the department of child services may not classify a report of child abuse or neglect as substantiated, and a child may not be removed from the child's parent, guardian, or custodian, solely on the basis of the parent, guardian, or custodian: (1) referring to and raising the child consistent with the child's biological sex; or (2) declining to consent to the child receiving: (A) specified medication; (B) a medical procedure the purpose of which is to alter the apparent gender or sex of the child or affirm the child's perception of the child's gender or sex in a manner inconsistent with the child's biological sex; or (C) counseling or other mental health services the purpose of which is to affirm the child's perception of the child's gender or sex if the child's perception is inconsistent with the child's biological sex.",Healthcare,Introduced*,https://legiscan.com/IN/bill/HB1232/2023
2023-01-10,Maine,LD123,An Act to Eliminate the Educational Purposes Exception to the Prohibition on the Dissemination of Obscene Matter to Minors,Schools / Education,Introduced,https://legiscan.com/ME/bill/LD123/2023
2023-01-10,North Dakota,SB2199,"A BILL for an Act to amend and reenact section 1-01-34 of the North Dakota Century Code, relating to gender usage in the North Dakota Century Code; and to provide a penalty.",Other,Introduced*,https://legiscan.com/ND/bill/SB2199/2023
2023-01-10,North Dakota,SB2199,"A BILL for an Act to amend and reenact section 1-01-34 of the North Dakota Century Code, relating to gender usage in the North Dakota Century Code; and to provide a penalty.",ID Updates,Introduced*,https://legiscan.com/ND/bill/SB2199/2023
2023-01-10,New Hampshire,HB417,Relative to the definition of child abuse.,Healthcare,Introduced,https://legiscan.com/NH/bill/HB417/2023
2023-01-10,South Carolina,H3197,"Amend The South Carolina Code Of Laws By Adding Chapter 23 To Title 63 So As To Provide That Parents Have Fundamental Rights Regarding The Upbringing, Education, And Care Of Their Children; To Define Necessary Terms; To Limit The Ability Of The Government To Infringe On Parental Rights; To Identify Certain Fundamental Rights Of Parents; To Require That School Districts Create Parental Involvement Policies; To Prohibit Care Providers From Soliciting Or Providing Health Care Services To Children Without Written Parental Consent; To Provide That The Chapter's Provisions Supersede State Of Emergency Declarations; To Create A Cause Of Action For Violations Of This Chapter; And By Amending Section 63-5-340, Relating To The Age At Which A Minor May Consent To Health Services, So As To Raise The Age To Eighteen.",Schools / Education,Introduced*,https://legiscan.com/SC/bill/H3197/2023
2023-01-10,South Carolina,H3304,"Amend The South Carolina Code Of Laws By Enacting The ""south Carolina Transparency And Integrity In Education Act""; By Adding Article 5 To Chapter 29, Title 59 So As To Express Related Intentions Of The General Assembly, To Provide Necessary Definitions, To Prohibit Certain Concepts From Being Included In Public School Instruction And Professional Development, To Provide Means For Addressing Violations, And To Provide Procedures For Public Review Of Public School Curriculum And Instructional Materials; And By Amending Section 59-28-180, Relating To Parental Expectations In The Parental Involvement In Their Children's Education Act, So As To Provide Parents Are Expected To Be The Primary Source Of The Education Of Their Children Regarding Morals, Ethics, And Civic Responsibility, And To Provide A Parental Pledge Of Expectations Must Be Provided To Parents As Part Of The Registration And Enrollment Process.",Schools / Education,Introduced*,https://legiscan.com/SC/bill/H3304/2023
2023-01-10,South Carolina,H3485,"Amend The South Carolina Code Of Laws By Enacting The ""families' Rights And Responsibilities Act"" By Adding Chapter 23 To Title 63 So As To Recognize That Parents Have The Ultimate Responsibility To Direct The Upbringing, Education, Health Care, And Mental Health Of Their Children; To Set Forth Certain Rights And Responsibilities; To Require Local School Boards Of Trustees To Take Certain Actions To Promote Parental Involvement; To Require Medical Providers To Obtain Parental Consent Before Providing Health Care Services To A Child Of The Parent, With Exceptions; To Create A Cause Of Action For Violation Of The Chapter; And For Other Purposes; And To Amend Section 59-28-160, Relating To Local School Boards Of Trustees, So As To Make Conforming Changes.",Schools / Education,Introduced*,https://legiscan.com/SC/bill/H3485/2023
2023-01-10,South Carolina,H3551,"Amend The South Carolina Code Of Laws By Enacting The ""south Carolina Vulnerable Child Compassion And Protection Act""; And By Adding Chapter 140 To Title 44 So As To Prohibit The Performance Of A Medical Procedure Or The Prescription Or Issuance Of Medication, Upon Or To A Minor, That Is Intended To Alter The Appearance Of The Minor's Gender Or Delay Puberty, With Exceptions; To Authorize Professional Disciplinary Action And The Right To Institute A Civil Action For Violations Of The Chapter; And For Other Purposes.",Healthcare,Introduced*,https://legiscan.com/SC/bill/H3551/2023
2023-01-10,South Carolina,S0234,"Amend The South Carolina Code Of Laws, Title 63, By Adding Chapter 23 So As To Enact The Parental Bill Of Rights; By Adding Section 63-23-110 So As To Provide That Parents Have Fundamental Rights Regarding The Upbringing, Education, And Care Of Their Children; By Adding Section 63-23-120 So As To Define Necessary Terms; By Adding Section 63-23-130 So As To Provide That The Government Cannot Infringe On Fundamental Rights Of Parents Without A Compelling State Interest That Is Narrowly Tailored And That Cannot Be Achieved By A Less Intrusive Means; By Adding Section 63-23-140 So As To Provide Fundamental Rights Of Parents; By Adding Section 63-23-150 So As To Require That School Districts Should Create Parental Involvement Policies; By Adding Section 63-23-160 So As To Prohibit Health Care Providers From Soliciting Or Providing Health Care Services To Children Without Written Parental Consent; By Adding Section 63-23-170 To Provide That The Provisions Contained In This Chapter Supersede Any Matter To The Contrary Contained In A State Of Emergency; By Adding Section 63-23-180 To Provide For A Cause Of Action For Violations Of This Chapter; And By Amending Section 63-5-340, Relating To A Minor's Consent To Health Services, So As To Raise The Age At Which A Minor May Consent To Health Services.",Schools / Education,Introduced*,https://legiscan.com/SC/bill/S0234/2023
2023-01-10,South Carolina,S0243,"Amend The South Carolina Code Of Laws By Adding Section 40-47-205, Relating To General Provisions Concerning Physicians, So As To Prohibit Physicians From Performing Gender Reassignment Surgery On Minors, And To Prohibit Physicians From Prescribing Or Administering Certain Substances For The Purpose Of Attempting To Alter The Appearance Of Or Affirm The Minor's Perception Of His Gender If That Appearance Or Perception Is Inconsistent With The Minor's Biological Sex.",Healthcare,Introduced*,https://legiscan.com/SC/bill/S0243/2023
2023-01-10,South Carolina,S0274,"Amend The South Carolina Code Of Laws By Adding Section 40-47-300 So As To Provide Definitions; By Adding Section 40-47-310 So As To Provide That A Person Younger Than Twenty-one Years Of Age May Not Undergo Gender Transition Procedures; By Adding Section 40-47-320 So As To Provide That A Person Younger Than Twenty-one Years Of Age May Receive Appropriate Medical Services Otherwise Related To Gender Transition Procedures Under Limited Circumstances; By Adding Section 40-47-330 So As To Provide Prerequisites For A Person Older Than Twenty-one Years Of Age To Undergo Gender Transition Procedures; By Adding Section 40-47-340 So As To Provide That No Public Funds May Be Used To Pay For Gender Transition Procedures; And By Adding Section 59-32-35 So As To Provide That Gender Identity Disorders May Be Taught As Part Of A Comprehensive Health Education Program, To Provide That Students With Gender Identity Disorders Must Be Encouraged To Seek Mental Health Treatment For The Disorder And Must Not Be Encouraged To Seek Gender Transition Procedures, And To Provide That School Personnel Must Notify Parents When They Learn That A Student Suffers From A Gender Identity Disorder.",Healthcare,Introduced*,https://legiscan.com/SC/bill/S0274/2023
2023-01-10,South Carolina,S0276,"An Amendment To Article Xvii Of The Constitution Of South Carolina, By Adding Section 16 To Provide That A Person's Biological Sex At Birth Constitutes That Person's Gender For The Purposes Of The State Constitution And Laws.",Nondiscrimination Protections,Introduced*,https://legiscan.com/SC/bill/S0276/2023
2023-01-10,South Carolina,S0364,"Amend The South Carolina Code Of Laws By Amending Section 44-63-100, Relating To The Process Through Which A Person May Make Changes To His Birth Certificate, So As To Provide That Gender Changes To A Person's Birth Certificate May Only Be To Change From Male To Female Or From Female To Male And To Provide For Affidavits That Must Accompany A Petition To Make A Gender Change To A Person's Birth Certificate.",ID Updates,Introduced*,https://legiscan.com/SC/bill/S0364/2023
2023-01-10,Virginia,SB1186,"K-12 schools and institutions of higher education; K-12 schools and institutions of higher education; designation of interscholastic, intercollegiate, intramural, and club athletic teams and sports based on biological sex; student participation in female teams or sports; civil cause of action. Requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male.  The bill prohibits any government entity, licensing or accrediting organization, or athletic association or organization from entertaining a complaint, opening an investigation, or taking any other adverse action against public school or institution of higher education based on a violation of the provisions of the bill and creates a cause of action for any school or institution of higher education that suffers harm as a result of a violation of the bill. Finally, the bill creates a civil cause of action for any student that suffers harm as a result of a knowing violation of a provision of the bill by a school or institution or as a result of the student's reporting a violation of a provision of the bill by a school, institution, athletic association, or organization.",Youth Athletics,Introduced*,https://legiscan.com/VA/bill/SB1186/2023
2023-01-10,Virginia,SB1203,"Children Deserve Help Not Harm Act established; health benefit plans; coverage for gender transition procedures. Creates the Children Deserve Help Not Harm Act, which prohibits gender transition procedures, defined in the bill, for individuals younger than 18 years of age and prohibits the use of public funds for gender transition procedures for individuals younger than 18 years of age. The bill establishes enforcement procedures for violations of the Act. The bill provides that a health benefit plan providing health care coverage in the Commonwealth is prohibited from providing coverage for gender transition procedures for individuals younger than 18 years of age and is not required to provide coverage for gender transition procedures for individuals 18 years of age or older.  Children Deserve Help Not Harm Act established; health benefit plans; coverage for gender transition procedures. Creates the Children Deserve Help Not Harm Act, which prohibits gender transition procedures, defined in the bill, for individuals younger than 18 years of age and prohibits the use of public funds for gender transition procedures for individuals younger than 18 years of age. The bill establishes enforcement procedures for violations of the Act. The bill provides that a health benefit plan providing health care coverage in the Commonwealth is prohibited from providing coverage for gender transition procedures for individuals younger than 18 years of age and is not required to provide coverage for gender transition procedures for individuals 18 years of age or older.",Healthcare,Introduced*,https://legiscan.com/VA/bill/SB1203/2023
2023-01-10,Washington,HB1214,Enacting the protecting children's bodies act.,Healthcare,Introduced*,https://legiscan.com/WA/bill/HB1214/2023
2023-01-09,Kansas,SB12,Enacting the Kansas child mutilation prevention act to criminalize performing gender reassignment surgery or prescription of hormone replacement therapy on certain persons and providing grounds for unprofessional conduct for healing arts licensees.,Healthcare,Introduced,https://legiscan.com/KS/bill/SB12/2023
2023-01-09,New Hampshire,HB396,Relative to state recognition of biological sex.,Other,Introduced,https://legiscan.com/NH/bill/HB396/2023
2023-01-09,Oregon,HB2186,"Prohibits athletic organizations from designating, classifying, naming or categorizing as specific for females certain athletic activities for which participation is permitted by persons whose biological sex is male. Prohibits athletic organizations from designating, classifying, naming or categorizing as specific for females certain athletic activities for which participation is permitted by persons whose biological sex is male.",Youth Athletics,Introduced,https://legiscan.com/OR/bill/HB2186/2023
2023-01-09,Oregon,HB2428,Removes requirement that menstrual products be provided in student bathrooms designated for males. Removes requirement that menstrual products be provided in student bathrooms designated for males.,Schools / Education,Introduced,https://legiscan.com/OR/bill/HB2428/2023
2023-01-09,Oregon,HB2477,"Prohibits district school boards from adopting specified procedures relating to parental notification. Prohibits district school boards from adopting specified procedures relating to parental notification. Prohibits classroom instruction on sexual orientation and gender identity, absent parental consent, before fourth grade. Prohibits school district from providing health care services if parent withholds consent or declines specified health care service. Requires parental consent before administering specified questionnaire or health screening form. Directs State Board of Education to adopt procedure for parents to report concerns regarding school district's implementation of requirements.",Schools / Education,Introduced,https://legiscan.com/OR/bill/HB2477/2023
2023-01-09,Oregon,SB246,"Removes requirement that menstrual products be provided in public charter schools and in bathrooms designated for males. Removes requirement that menstrual products be provided in public charter schools and in bathrooms designated for males. Declares emergency, effective on passage.",Schools / Education,Introduced,https://legiscan.com/OR/bill/SB246/2023
2023-01-09,Oregon,SB452,Prohibits physicians from performing irreversible gender reassignment surgery on minor. Prohibits physicians from performing irreversible gender reassignment surgery on minor. Creates exceptions.,Healthcare,Introduced,https://legiscan.com/OR/bill/SB452/2023
2023-01-09,Oregon,SB453,Requires school districts to designate athletic competitions and extracurricular sports according to biological sex. Requires school districts to designate athletic competitions and extracurricular sports according to biological sex. Prohibits biological males from participating in athletic competitions or extracurricular sports designated for biological females. Provides causes of action for students and school districts.,Youth Athletics,Introduced,https://legiscan.com/OR/bill/SB453/2023
2023-01-09,United States,HB216,"To prohibit Federal education funds from being provided to elementary schools that do not require teachers to obtain written parental consent prior to teaching lessons specifically related to gender identity, sexual orientation, or transgender studies, and for other purposes.",Schools / Education,Introduced,https://legiscan.com/US/bill/HB216/2023
2023-01-09,Virginia,HB1707,"Public school students; self-identification as gender other than biological sex; parental contact. Requires any person licensed as administrative or instructional personnel by the Board of Education and employed by a local school board who, in the scope of his employment, has reason to believe, as a result of direct communication from a student, that such student is self-identifying as a gender that is different than his biological sex to contact, as soon as practicable and in accordance with Board guidelines, at least one of such student's parents to ask whether such parent is aware of the student's mental state and whether the parent wishes to obtain or has already obtained counseling for such student.",Schools / Education,Introduced*,https://legiscan.com/VA/bill/HB1707/2023
2023-01-06,Virginia,SB960,"Youth Health Protection Act established; civil penalty. Creates the Youth Health Protection Act, which makes it unlawful for any individual to provide gender transition procedures for minors and prohibits the use of public funds for gender transition procedures. The bill allows parents, guardians, or custodians to withhold consent for any treatment, activity, or mental health care services that are designed and intended to form their child's conceptions of sex and gender or to treat gender dysphoria or gender nonconformity. The bill prohibits government agents, other than law-enforcement personnel, from encouraging or coercing a minor to withhold information from the minor's parent. The bill establishes a duty for a government agent with knowledge that a minor has exhibited symptoms of gender dysphoria or gender nonconformity or otherwise demonstrates a desire to be treated in a manner incongruent with the minor's sex to immediately notify each of the minor's parents, guardians, or custodians in writing, with descriptions of relevant circumstances. The bill prohibits discrimination against persons (i) providing information regarding violations of the Act to their employer or specified public entities or (ii) who make disclosures under the Act believed to be (a) any violation of law, rule, or regulation; (b) any violation of any standard of care or other ethical guidelines for the provision of health care service; or (c) gross mismanagement, a gross waste of funds, an abuse of authority, or a substantial and specific danger to public health or safety. The bill establishes a civil action for any violation of the Act by a clinic, health care system, medical professional, or other responsible person with a two-year statute of limitations. The bill prohibits political subdivisions of the Commonwealth from enacting, adopting, maintaining, or enforcing any measure that interferes with the professional conduct and judgment of a mental health care professional or counselor undertaken within the course of treatment and communication with clients, patients, other persons, or the public. The bill provides for enforcement by the Attorney General or a mental health care professional or counselor through an action for injunctive relief and allows a mental health care professional to recover reasonable attorney fees and reasonable costs incurred in obtaining an injunction. The bill waives sovereign immunity to suit and immunity from liability under this provision of the bill. Youth Health Protection Act established; civil penalty. Creates the Youth Health Protection Act, which makes it unlawful for any individual to provide gender transition procedures for minors and prohibits the use of public funds for gender transition procedures. The bill allows parents, guardians, or custodians to withhold consent for any treatment, activity, or mental health care services that are designed and intended to form their child's conceptions of sex and gender or to treat gender dysphoria or gender nonconformity. The bill prohibits government agents, other than law-enforcement personnel, from encouraging or coercing a minor to withhold information from the minor's parent. The bill establishes a duty for a government agent with knowledge that a minor has exhibited symptoms of gender dysphoria or gender nonconformity or otherwise demonstrates a desire to be treated in a manner incongruent with the minor's sex to immediately notify each of the minor's parents, guardians, or custodians in writing, with descriptions of relevant circumstances. The bill prohibits discrimination against persons (i) providing information regarding violations of the Act to their employer or specified public entities or (ii) who make disclosures under the Act believed to be (a) any violation of law, rule, or regulation; (b) any violation of any standard of care or other ethical guidelines for the provision of health care service; or (c) gross mismanagement, a gross waste of funds, an abuse of authority, or a substantial and specific danger to public health or safety. The bill establishes a civil action for any violation of the Act by a clinic, health care system, medical professional, or other responsible person with a two-year statute of limitations. The bill prohibits political subdivisions of the Commonwealth from enacting, adopting, maintaining, or enforcing any measure that interferes with the professional conduct and judgment of a mental health care professional or counselor undertaken within the course of treatment and communication with clients, patients, other persons, or the public. The bill provides for enforcement by the Attorney General or a mental health care professional or counselor through an action for injunctive relief and allows a mental health care professional to recover reasonable attorney fees and reasonable costs incurred in obtaining an injunction. The bill waives sovereign immunity to suit and immunity from liability under this provision of the bill.",Healthcare,Introduced*,https://legiscan.com/VA/bill/SB960/2023
2023-01-06,Virginia,SB962,"Elementary and secondary schools; athletics; participation in female sports; civil cause of action. Requires each public elementary or secondary school and each private elementary or secondary school that competes in sponsored athletic events against such public schools to designate all interscholastic athletic teams and intramural athletic teams sponsored by such school based on biological sex as follows: (i) for ""males,"" ""men,"" or ""boys""; (ii) for ""females,"" ""women,"" or ""girls""; or (iii) as ""coed"" or ""mixed"" if such team is open to participation by (a) ""males,"" ""men,"" or ""boys"" and (b) ""females,"" ""women,"" or ""girls."" The bill prohibits students whose biological sex is male from participating on any school athletic team or squad designated for ""females,"" ""women,"" or ""girls."" Finally, the bill creates a civil cause of action for students and schools that suffer harm as a result of a violation of the provisions of the bill, provided that such action is initiated within two years of the harm occurring.",Youth Athletics,Introduced*,https://legiscan.com/VA/bill/SB962/2023
2023-01-05,Kentucky,HB120,"Create new sections of KRS Chapter 311 to prohibit the provision of or referral for gender transition procedures to any child under the age of 18 years; define a violation as unprofessional conduct and acting recklessly for purposes of tort claims; permit an action on a violation to be taken by the parent or guardian of the child before the child attains the age of 18 years and by the child within 30 years of the child attaining the age of 18 years, with exceptions under which the time may be longer; require conditions for actions and damages; prohibit public funds to be used for the provision of or referral for gender transition procedures to a child under the age of 18 years; prohibit health care services provided under state, local, or county government to include gender transition procedures to a child under the age of 18 years; prohibit tax exemption for gender transition procedures; prohibit a person or entity from aiding or abetting the performance or inducement of gender transition procedures to a child under the age of 18 years, but exempt speech protected by the First Amendment to the Constitution of the United States and exempt a parent of such child; permit the Attorney General to bring action to enforce provisions; permit members of the General Assembly to intervene as a matter of right if these provisions are challenged; create a new section of KRS Chapter 205 to prohibit Medicaid coverage of gender transition procedures for a child under the age of 18 years; create a new section of Subtitle 17A of KRS Chapter 304 to prohibit health benefit plan coverage, including federal government health plans, for gender transition procedures for a child under the age of 18 years and any requirement for coverage of gender transition procedures; amend KRS 141.019 and 141.039 to prohibit tax exemption for gender transition procedures; establish a short title of Kentucky's Children Deserve Help Not Harm Act; EFFECTIVE January 1, 2024.",Healthcare,Introduced,https://legiscan.com/KY/bill/HB120/2023
2023-01-05,Virginia,SB911,"K-12 schools and institutions of higher education; K-12 schools and institutions of higher education; interscholastic, intercollegiate, intramural, and club athletic teams and sports; participation on teams based on biological sex; certain requirements; civil cause of action. Requires each public elementary or secondary school and each public institution of higher education to expressly designate all interscholastic, intercollegiate, intramural, or club athletic teams and sports sponsored by such school based on biological sex as follows: (i) for ""males,"" ""men,"" or ""boys""; (ii) for ""females,"" ""women,"" or ""girls""; or (iii) as ""coed"" or ""mixed"" if such team or sport is open to participation by both (a) males, men, or boys and (b) females, women, or girls. The bill provides that a student's ""biological sex"" is the statement of such student's biological sex on such student's official birth certificate if the statement was filed at or near the time of the student's birth. The bill prohibits any student whose biological sex is female from participating on any interscholastic, intercollegiate, intramural, or club team or sport that is expressly designated for ""males,"" ""men,"" or ""boys,"" unless such school or institution does not offer an equivalent team or sport that is expressly designated for ""females,"" ""women,"" or ""girls,"" or as ""coed"" or ""mixed."" The bill also prohibits any student whose biological sex is male from participation on any interscholastic, intercollegiate, intramural, or club team or sport that is expressly designated for ""females,"" ""women,"" or ""girls."" Furthermore, the bill prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a public elementary or secondary school or sponsored by a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a private elementary or secondary school or a private institution of higher education unless such private school or institution also complies with the provisions of the bill. Finally, the bill creates a civil cause of action for students that suffer any deprivation, harm, retaliation, or adverse action or for schools that suffer any harm as a result of a violation of the provisions of the bill, provided that such action is initiated within two years of such deprivation, harm, retaliation, or adverse action.",Youth Athletics,Introduced*,https://legiscan.com/VA/bill/SB911/2023
2023-01-04,Missouri,HB170,Establishes guidelines for student participation in athletic contests organized by sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB170/2023
2023-01-04,Missouri,HB183,Establishes guidelines for student participation in athletic contests organized by sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB183/2023
2023-01-04,Missouri,HB192,Establishes a teacher bill of rights,Schools / Education,Introduced,https://legiscan.com/MO/bill/HB192/2023
2023-01-04,Missouri,HB337,Establishes guidelines for student participation in athletic contests organized by sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB337/2023
2023-01-04,Missouri,HB419,Creates provisions relating to gender transition procedures,Healthcare,Introduced,https://legiscan.com/MO/bill/HB419/2023
2023-01-04,Missouri,HB463,Creates provisions relating to gender transition procedures,Healthcare,Introduced,https://legiscan.com/MO/bill/HB463/2023
2023-01-04,Missouri,HB482,Establishes provisions governing transparency in public education,Schools / Education,Introduced,https://legiscan.com/MO/bill/HB482/2023
2023-01-04,Missouri,HB494,Modifies provisions relating to sexually oriented businesses,Drag Performance,Introduced,https://legiscan.com/MO/bill/HB494/2023
2023-01-04,Missouri,HB498,Includes businesses that host drag performances in the definition of a sexually oriented business,Drag Performance,Introduced,https://legiscan.com/MO/bill/HB498/2023
2023-01-04,Missouri,HB540,Creates provisions relating to gender transition procedures,Healthcare,Introduced,https://legiscan.com/MO/bill/HB540/2023
2023-01-04,Missouri,HB634,"Establishes protections of parental rights to direct the mental, emotional, and physical health and well-being of children",Schools / Education,Introduced,https://legiscan.com/MO/bill/HB634/2023
2023-01-04,Missouri,SB117,Modifies provisions relating to statutes of limitations,Other,Introduced,https://legiscan.com/MO/bill/SB117/2023
2023-01-04,Missouri,SB134,Prohibits the discussion of gender identity or sexual orientation by school personnel,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB134/2023
2023-01-04,Missouri,SB164,Establishes the ""Missouri Save Adolescents from Experimentation (SAFE) Act"",Healthcare,Introduced,https://legiscan.com/MO/bill/SB164/2023
2023-01-04,Missouri,SB165,Creates the ""Save Women's Sports Act"" and provisions regarding usage of school locker rooms,Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB165/2023
2023-01-04,Missouri,SB172,Creates provisions relating to curricula and instruction in public schools,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB172/2023
2023-01-04,Missouri,SB2,"Establishes the ""Save Women's Sports Act"" relating to female-only athletics in middles schools, high schools, and colleges",Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB2/2023
2023-01-04,Missouri,SB236,Establishes the ""Missouri Save Adolescents from Experimentation (SAFE) Act"",Healthcare,Introduced,https://legiscan.com/MO/bill/SB236/2023
2023-01-04,Missouri,SB281,Prohibits hormonal or surgical gender reassignment for a child under eighteen years of age,Healthcare,Introduced,https://legiscan.com/MO/bill/SB281/2023
2023-01-04,Missouri,SB29,Prohibits an athletic team sponsored by a school from allowing a student to compete in an athletic competition designated for the opposite biological sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB29/2023
2023-01-04,Missouri,SB377,Crates new provisions relating to public contracts,Other,Introduced,https://legiscan.com/MO/bill/SB377/2023
2023-01-04,Missouri,SB390,Establishes provisions relating to classroom instruction on gender identity and sexual orientation in certain grade levels,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB390/2023
2023-01-04,Missouri,SB410,Establishes the ""Do No Harm Act"" relating to diversity-equity-inclusion requirements,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB410/2023
2023-01-04,Missouri,SB42,Modifies provisions regarding elementary and secondary education,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB42/2023
2023-01-04,Missouri,SB429,Modifies provisions relating to sexually oriented businesses,Drag Performance,Introduced,https://legiscan.com/MO/bill/SB429/2023
2023-01-04,Missouri,SB430,Prohibits public entities from entering into certain contracts,Other,Introduced,https://legiscan.com/MO/bill/SB430/2023
2023-01-04,Missouri,SB436,Modifies provisions relating to fiduciary duties for investments of public employee retirement systems,Healthcare,Introduced,https://legiscan.com/MO/bill/SB436/2023
2023-01-04,Missouri,SB48,"Establishes the ""Save Women's Sports Act"" relating to female-only athletics in middle schools, high schools, and colleges",Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB48/2023
2023-01-04,Missouri,SB87,Establishes the ""Save Women's Sports Act"",Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB87/2023
2023-01-03,Kentucky,HB30,"Create new sections of KRS Chapter 158 to define terms; establish legislative findings; ensure that student privacy exists in school restrooms, locker rooms, and shower rooms; require students born male to use only those facilities designated to be used by males and students born female to use only those facilities designated to be used by females; require schools to provide the best available accommodation to students who assert that their gender is different from their biological sex; identify consequences for using facilities designated for the opposite biological sex; EMERGENCY.",Public Facilities,Introduced,https://legiscan.com/KY/bill/HB30/2023
2023-01-03,Kentucky,HB58,Create new sections of KRS Chapter 344 to define terms; prohibit discrimination against medical care providers who decline to perform procedures that violate their conscience; grant providers the right not to participate in or pay for services that violate their conscience; exempt providers from liability for exercising these rights; establish a civil cause of action for persons injured by violations of these provisions; EMERGENCY.,Healthcare,Introduced,https://legiscan.com/KY/bill/HB58/2023
2023-01-03,Texas,HB1155,Relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for certain public school students.,Schools / Education,Introduced,https://legiscan.com/TX/bill/HB1155/2023
2022-12-23,New Hampshire,HB10,Establishing the parental bill of rights.,Schools / Education,Introduced,https://legiscan.com/NH/bill/HB10/2023
2022-12-16,Texas,HB1029,Relating to a prohibition on funding for gender reassignment.,Healthcare,Introduced,https://legiscan.com/TX/bill/HB1029/2023
2022-12-13,Texas,HB1006,"Relating to protected expression, intellectual freedom, and viewpoint diversity at public institutions of higher education.",Schools / Education,Introduced,https://legiscan.com/TX/bill/HB1006/2023
2022-12-12,Texas,HB976,Relating to affirmative defenses to prosecution for certain offenses involving material or conduct that is obscene or otherwise harmful to children.,Schools / Education,Introduced,https://legiscan.com/TX/bill/HB976/2023
2022-12-07,Texas,HB888,Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,Healthcare,Introduced,https://legiscan.com/TX/bill/HB888/2023
